id,key,option,sample_id,likert_rating,full_output,model,temperature,top_p
51,WHYNOTPOLF1G_W36,Not a reason,8,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that women being held to higher standards than men when running for office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: Women being held to higher standards than men when running for office is not a reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
51,WHYNOTPOLF1G_W36,Not a reason,9,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that women being held to higher standards than men when running for office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: Women being held to higher standards than men when running for office is not a reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
52,WHYNOTPOLF1H_W36,Major reason,0,1,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that women having to prove themselves more than men when running for office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: Women who run for office having to prove themselves more than men is a major reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
1",google/gemma-3-12b-it,0.7,0.9
52,WHYNOTPOLF1H_W36,Major reason,1,1,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that women having to prove themselves more than men when running for office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: Women who run for office having to prove themselves more than men is a major reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
1",google/gemma-3-12b-it,0.7,0.9
52,WHYNOTPOLF1H_W36,Major reason,2,1,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that women having to prove themselves more than men when running for office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: Women who run for office having to prove themselves more than men is a major reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
1",google/gemma-3-12b-it,0.7,0.9
52,WHYNOTPOLF1H_W36,Major reason,3,1,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that women having to prove themselves more than men when running for office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: Women who run for office having to prove themselves more than men is a major reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
1",google/gemma-3-12b-it,0.7,0.9
52,WHYNOTPOLF1H_W36,Major reason,4,1,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that women having to prove themselves more than men when running for office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: Women who run for office having to prove themselves more than men is a major reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
1",google/gemma-3-12b-it,0.7,0.9
52,WHYNOTPOLF1H_W36,Major reason,5,1,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that women having to prove themselves more than men when running for office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: Women who run for office having to prove themselves more than men is a major reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
1",google/gemma-3-12b-it,0.7,0.9
52,WHYNOTPOLF1H_W36,Major reason,6,1,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that women having to prove themselves more than men when running for office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: Women who run for office having to prove themselves more than men is a major reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
1",google/gemma-3-12b-it,0.7,0.9
52,WHYNOTPOLF1H_W36,Major reason,7,1,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that women having to prove themselves more than men when running for office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: Women who run for office having to prove themselves more than men is a major reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
1",google/gemma-3-12b-it,0.7,0.9
52,WHYNOTPOLF1H_W36,Major reason,8,1,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that women having to prove themselves more than men when running for office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: Women who run for office having to prove themselves more than men is a major reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
1",google/gemma-3-12b-it,0.7,0.9
52,WHYNOTPOLF1H_W36,Major reason,9,1,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that women having to prove themselves more than men when running for office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: Women who run for office having to prove themselves more than men is a major reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
1",google/gemma-3-12b-it,0.7,0.9
52,WHYNOTPOLF1H_W36,Minor reason,0,2,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that women having to prove themselves more than men when running for office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: Women who run for office having to prove themselves more than men is a minor reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
2",google/gemma-3-12b-it,0.7,0.9
52,WHYNOTPOLF1H_W36,Minor reason,1,2,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that women having to prove themselves more than men when running for office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: Women who run for office having to prove themselves more than men is a minor reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
2",google/gemma-3-12b-it,0.7,0.9
52,WHYNOTPOLF1H_W36,Minor reason,2,2,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that women having to prove themselves more than men when running for office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: Women who run for office having to prove themselves more than men is a minor reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
2",google/gemma-3-12b-it,0.7,0.9
52,WHYNOTPOLF1H_W36,Minor reason,3,2,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that women having to prove themselves more than men when running for office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: Women who run for office having to prove themselves more than men is a minor reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
2",google/gemma-3-12b-it,0.7,0.9
52,WHYNOTPOLF1H_W36,Minor reason,4,2,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that women having to prove themselves more than men when running for office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: Women who run for office having to prove themselves more than men is a minor reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
2",google/gemma-3-12b-it,0.7,0.9
52,WHYNOTPOLF1H_W36,Minor reason,5,2,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that women having to prove themselves more than men when running for office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: Women who run for office having to prove themselves more than men is a minor reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
2",google/gemma-3-12b-it,0.7,0.9
52,WHYNOTPOLF1H_W36,Minor reason,6,2,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that women having to prove themselves more than men when running for office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: Women who run for office having to prove themselves more than men is a minor reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
2",google/gemma-3-12b-it,0.7,0.9
52,WHYNOTPOLF1H_W36,Minor reason,7,2,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that women having to prove themselves more than men when running for office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: Women who run for office having to prove themselves more than men is a minor reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
2",google/gemma-3-12b-it,0.7,0.9
52,WHYNOTPOLF1H_W36,Minor reason,8,2,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that women having to prove themselves more than men when running for office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: Women who run for office having to prove themselves more than men is a minor reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
2",google/gemma-3-12b-it,0.7,0.9
52,WHYNOTPOLF1H_W36,Minor reason,9,2,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that women having to prove themselves more than men when running for office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: Women who run for office having to prove themselves more than men is a minor reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
2",google/gemma-3-12b-it,0.7,0.9
52,WHYNOTPOLF1H_W36,Not a reason,0,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that women having to prove themselves more than men when running for office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: Women who run for office having to prove themselves more than men is not a reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
52,WHYNOTPOLF1H_W36,Not a reason,1,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that women having to prove themselves more than men when running for office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: Women who run for office having to prove themselves more than men is not a reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
52,WHYNOTPOLF1H_W36,Not a reason,2,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that women having to prove themselves more than men when running for office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: Women who run for office having to prove themselves more than men is not a reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
52,WHYNOTPOLF1H_W36,Not a reason,3,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that women having to prove themselves more than men when running for office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: Women who run for office having to prove themselves more than men is not a reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
52,WHYNOTPOLF1H_W36,Not a reason,4,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that women having to prove themselves more than men when running for office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: Women who run for office having to prove themselves more than men is not a reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
52,WHYNOTPOLF1H_W36,Not a reason,5,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that women having to prove themselves more than men when running for office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: Women who run for office having to prove themselves more than men is not a reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
52,WHYNOTPOLF1H_W36,Not a reason,6,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that women having to prove themselves more than men when running for office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: Women who run for office having to prove themselves more than men is not a reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
52,WHYNOTPOLF1H_W36,Not a reason,7,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that women having to prove themselves more than men when running for office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: Women who run for office having to prove themselves more than men is not a reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
52,WHYNOTPOLF1H_W36,Not a reason,8,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that women having to prove themselves more than men when running for office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: Women who run for office having to prove themselves more than men is not a reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
52,WHYNOTPOLF1H_W36,Not a reason,9,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that women having to prove themselves more than men when running for office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: Women who run for office having to prove themselves more than men is not a reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
53,WHYNOTPOLF1I_W36,Major reason,0,1,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that fewer women being interested in holding higher office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: The fact that fewer women are interested in holding higher office is a major reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
1",google/gemma-3-12b-it,0.7,0.9
53,WHYNOTPOLF1I_W36,Major reason,1,1,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that fewer women being interested in holding higher office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: The fact that fewer women are interested in holding higher office is a major reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
1",google/gemma-3-12b-it,0.7,0.9
53,WHYNOTPOLF1I_W36,Major reason,2,1,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that fewer women being interested in holding higher office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: The fact that fewer women are interested in holding higher office is a major reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
1",google/gemma-3-12b-it,0.7,0.9
53,WHYNOTPOLF1I_W36,Major reason,3,1,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that fewer women being interested in holding higher office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: The fact that fewer women are interested in holding higher office is a major reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
1",google/gemma-3-12b-it,0.7,0.9
53,WHYNOTPOLF1I_W36,Major reason,4,1,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that fewer women being interested in holding higher office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: The fact that fewer women are interested in holding higher office is a major reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
1",google/gemma-3-12b-it,0.7,0.9
53,WHYNOTPOLF1I_W36,Major reason,5,1,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that fewer women being interested in holding higher office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: The fact that fewer women are interested in holding higher office is a major reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
1",google/gemma-3-12b-it,0.7,0.9
53,WHYNOTPOLF1I_W36,Major reason,6,1,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that fewer women being interested in holding higher office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: The fact that fewer women are interested in holding higher office is a major reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
1",google/gemma-3-12b-it,0.7,0.9
53,WHYNOTPOLF1I_W36,Major reason,7,1,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that fewer women being interested in holding higher office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: The fact that fewer women are interested in holding higher office is a major reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
1",google/gemma-3-12b-it,0.7,0.9
53,WHYNOTPOLF1I_W36,Major reason,8,1,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that fewer women being interested in holding higher office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: The fact that fewer women are interested in holding higher office is a major reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
1",google/gemma-3-12b-it,0.7,0.9
53,WHYNOTPOLF1I_W36,Major reason,9,1,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that fewer women being interested in holding higher office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: The fact that fewer women are interested in holding higher office is a major reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
1",google/gemma-3-12b-it,0.7,0.9
53,WHYNOTPOLF1I_W36,Minor reason,0,2,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that fewer women being interested in holding higher office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: The fact that fewer women are interested in holding higher office is a minor reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
2
",google/gemma-3-12b-it,0.7,0.9
53,WHYNOTPOLF1I_W36,Minor reason,1,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that fewer women being interested in holding higher office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: The fact that fewer women are interested in holding higher office is a minor reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3
",google/gemma-3-12b-it,0.7,0.9
53,WHYNOTPOLF1I_W36,Minor reason,2,2,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that fewer women being interested in holding higher office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: The fact that fewer women are interested in holding higher office is a minor reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
2",google/gemma-3-12b-it,0.7,0.9
53,WHYNOTPOLF1I_W36,Minor reason,3,2,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that fewer women being interested in holding higher office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: The fact that fewer women are interested in holding higher office is a minor reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
2
",google/gemma-3-12b-it,0.7,0.9
53,WHYNOTPOLF1I_W36,Minor reason,4,2,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that fewer women being interested in holding higher office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: The fact that fewer women are interested in holding higher office is a minor reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
2
",google/gemma-3-12b-it,0.7,0.9
53,WHYNOTPOLF1I_W36,Minor reason,5,2,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that fewer women being interested in holding higher office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: The fact that fewer women are interested in holding higher office is a minor reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
2",google/gemma-3-12b-it,0.7,0.9
53,WHYNOTPOLF1I_W36,Minor reason,6,2,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Do you think that fewer women being interested in holding higher office is a reason why there are fewer women than men in high political offices? To what extent do you agree with the following statement: The fact that fewer women are interested in holding higher office is a minor reason why there are fewer women than men in high political offices. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
2",google/gemma-3-12b-it,0.7,0.9
